TIME	OFI	DELTA_MID
12:22:00	260.0	1
12:22:10	165.0	0
12:22:20	75.0	1
12:22:30	60.0	0
12:22:40	-45.0	0
12:22:50	35.0	0
12:23:00	-120.0	-1
12:23:10	-50.0	0
12:23:20	100.0	0
12:23:30	475.0	2
12:23:40	-210.0	-1
12:23:50	165.0	1
12:24:00	40.0	0
12:24:10	-120.0	-1
12:24:20	-115.0	0
12:24:30	245.0	2
12:24:40	-325.0	-2
12:24:50	-250.0	-2
12:25:00	-465.0	-1
12:25:10	280.0	1
12:25:20	85.0	0
12:25:30	45.0	0
12:25:40	-170.0	-1
12:25:50	195.0	2
12:26:00	445.0	2
12:26:10	-285.0	-1
12:26:20	-15.0	-1
12:26:30	-60.0	0
12:26:40	-55.0	-1
12:26:50	-370.0	-2
12:27:00	-140.0	-1
12:27:10	-45.0	0
12:27:20	-75.0	-1
12:27:30	-145.0	0
12:27:40	-535.0	-2
12:27:50	10.0	0
12:28:00	140.0	1
12:28:10	50.0	0
12:28:20	-25.0	0
12:28:30	-35.0	0
12:28:40	-15.0	0
12:28:50	60.0	0
12:29:00	405.0	2
12:29:10	105.0	0
12:29:20	675.0	5
12:29:30	-170.0	-1
12:29:40	25.0	0
12:29:50	-50.0	0
12:30:00	-290.0	-2
12:30:10	100.0	1
12:30:20	-105.0	-1
12:30:30	-205.0	-1
12:30:40	70.0	0
12:30:50	-430.0	-3
12:31:00	180.0	1
12:31:10	-145.0	-2
12:31:20	20.0	0
12:31:30	-130.0	0
12:31:40	55.0	0
12:31:50	-35.0	0
12:32:00	255.0	2
12:32:10	75.0	0
12:32:20	215.0	2
12:32:30	125.0	1
12:32:40	130.0	1
12:32:50	-220.0	-2
12:33:00	95.0	1
12:33:10	210.0	1
12:33:20	270.0	1
12:33:30	290.0	3
12:33:40	-185.0	-2
12:33:50	-310.0	-2
12:34:00	-120.0	-1
12:34:10	125.0	1
12:34:20	-185.0	-1
12:34:30	125.0	0
12:34:40	630.0	3
12:34:50	360.0	3
12:35:00	-700.0	-8
12:35:10	-115.0	0
12:35:20	-120.0	-1
12:35:30	25.0	0
12:35:40	60.0	1
12:35:50	-85.0	0
12:36:00	35.0	0
12:36:10	0.0	0
12:36:20	30.0	1
12:36:30	-100.0	-1
12:36:40	-255.0	-2
12:36:50	125.0	2
12:37:00	55.0	0
12:37:10	-235.0	-1
12:37:20	-155.0	-1
12:37:30	-205.0	-1
12:37:40	-80.0	0
12:37:50	135.0	0
12:38:00	-35.0	0
12:38:10	-20.0	0
12:38:20	0.0	0
12:38:30	-130.0	0
12:38:40	-75.0	-1
12:38:50	355.0	3
12:39:00	-35.0	0
12:39:10	-105.0	-1
12:39:20	155.0	2
12:39:30	0.0	0
12:39:40	-40.0	0
12:39:50	-280.0	-3
12:40:00	95.0	1
12:40:10	-120.0	-1
12:40:20	30.0	0
12:40:30	-10.0	0
12:40:40	-40.0	0
12:40:50	-75.0	0
12:41:00	-75.0	0
12:41:10	-40.0	0
12:41:20	95.0	0
12:41:30	-110.0	0
12:41:40	180.0	1
12:41:50	-135.0	-1
12:42:00	-40.0	0
12:42:10	-5.0	1
12:42:20	270.0	2
12:42:30	-185.0	-1
12:42:40	-220.0	-1
12:42:50	-65.0	0
12:43:00	-70.0	0
12:43:10	-55.0	0
12:43:20	-55.0	0
12:43:30	105.0	1
12:43:40	-40.0	0
12:43:50	-40.0	0
12:44:00	-30.0	0
12:44:10	180.0	1
12:44:20	-50.0	0
12:44:30	-5.0	0
12:44:40	-325.0	-2
12:44:50	-65.0	0
12:45:00	-215.0	-1
12:45:10	105.0	1
12:45:20	30.0	1
12:45:30	90.0	1
12:45:40	100.0	1
12:45:50	-75.0	0
12:46:00	0.0	0
12:46:10	-65.0	0
12:46:20	-180.0	0
12:46:30	-115.0	0
12:46:40	-130.0	-1
12:46:50	45.0	1
12:47:00	-85.0	0
12:47:10	75.0	1
12:47:20	-125.0	0
12:47:30	190.0	2
12:47:40	-160.0	-1
12:47:50	-15.0	0
12:48:00	45.0	0
12:48:10	5.0	0
12:48:20	-40.0	0
12:48:30	25.0	1
12:48:40	515.0	4
12:48:50	750.0	2
12:49:00	55.0	2
12:49:10	-555.0	-1
12:49:20	675.0	4
12:49:30	-210.0	0
12:49:40	505.0	3
12:49:50	-370.0	-1
12:50:00	-275.0	0
12:50:10	-230.0	-1
12:50:20	-95.0	0
12:50:30	135.0	0
12:50:40	-135.0	-1
12:50:50	-10.0	1
12:51:00	70.0	0
12:51:10	5.0	0
12:51:20	65.0	0
12:51:30	-175.0	-1
12:51:40	95.0	1
12:51:50	20.0	0
12:52:00	215.0	2
12:52:10	0.0	0
12:52:20	130.0	1
12:52:30	175.0	1
12:52:40	275.0	2
12:52:50	-115.0	0
12:53:00	-170.0	-1
12:53:10	-350.0	-2
12:53:20	155.0	2
12:53:30	335.0	2
12:53:40	-220.0	-1
12:53:50	-640.0	-3
12:54:00	120.0	0
12:54:10	-265.0	-1
12:54:20	5.0	0
12:54:30	-40.0	0
12:54:40	-25.0	0
12:54:50	180.0	0
12:55:00	-125.0	-1
12:55:10	-40.0	0
12:55:20	15.0	0
12:55:30	210.0	1
12:55:40	85.0	0
12:55:50	-160.0	-1
12:56:00	40.0	0
12:56:10	-35.0	0
12:56:20	0.0	0
12:56:30	-40.0	0
12:56:40	10.0	0
12:56:50	-30.0	0
12:57:00	-20.0	0
12:57:10	-15.0	0
12:57:20	-170.0	-1
12:57:30	-280.0	-2
12:57:40	-130.0	-1
12:57:50	105.0	0
12:58:00	95.0	0
12:58:10	-75.0	0
12:58:20	-185.0	0
12:58:30	115.0	1
12:58:40	140.0	1
12:58:50	285.0	1
12:59:00	60.0	0
12:59:10	-95.0	0
12:59:20	-110.0	-1
12:59:30	70.0	0
12:59:40	-260.0	-2
12:59:50	115.0	1
13:00:00	75.0	0
13:00:10	40.0	0
13:00:20	-150.0	0
13:00:30	0.0	0
13:00:40	-435.0	-3
13:00:50	-65.0	0
13:01:00	-25.0	0
13:01:10	-110.0	-1
13:01:20	115.0	0
13:01:30	90.0	1
13:01:40	-25.0	0
13:01:50	-270.0	-2
13:02:00	-390.0	-1
13:02:10	295.0	1
13:02:20	-500.0	-2
13:02:30	395.0	1
13:02:40	185.0	1
13:02:50	65.0	1
13:03:00	10.0	0
13:03:10	-255.0	-1
13:03:20	275.0	1
13:03:30	-65.0	0
13:03:40	-80.0	0
13:03:50	-180.0	-1
13:04:00	-80.0	0
13:04:10	-140.0	-1
13:04:20	60.0	0
13:04:30	-220.0	0
13:04:40	25.0	0
13:04:50	-45.0	0
13:05:00	-110.0	0
13:05:10	-20.0	0
13:05:20	-390.0	-3
13:05:30	-20.0	0
13:05:40	-155.0	-1
13:05:50	210.0	2
13:06:00	335.0	3
13:06:10	5.0	1
13:06:20	-280.0	-2
13:06:30	390.0	1
13:06:40	-190.0	0
13:06:50	-95.0	-1
13:07:00	175.0	2
13:07:10	-105.0	-1
13:07:20	-30.0	0
13:07:30	-10.0	0
13:07:40	120.0	1
13:07:50	-420.0	-4
13:08:00	190.0	2
13:08:10	25.0	0
13:08:20	-35.0	0
13:08:30	5.0	0
13:08:40	80.0	1
13:08:50	-45.0	0
13:09:00	-165.0	-1
13:09:10	-220.0	-1
13:09:20	0.0	0
13:09:30	-20.0	0
13:09:40	40.0	0
13:09:50	-20.0	0
13:10:00	455.0	4
13:10:10	-205.0	-3
13:10:20	110.0	2
13:10:30	-70.0	0
13:10:40	-145.0	-1
13:10:50	5.0	0
13:11:00	-75.0	-1
13:11:10	145.0	3
13:11:20	30.0	0
13:11:30	160.0	1
13:11:40	-230.0	-1
13:11:50	-45.0	0
13:12:00	20.0	0
13:12:10	325.0	1
13:12:20	-370.0	-2
13:12:30	25.0	0
13:12:40	-100.0	-1
13:12:50	-25.0	0
13:13:00	-5.0	0
13:13:10	-30.0	0
13:13:20	-10.0	0
13:13:30	-205.0	-2
13:13:40	-420.0	-2
13:13:50	-5.0	0
13:14:00	145.0	1
13:14:10	30.0	0
13:14:20	235.0	2
13:14:30	-375.0	-3
13:14:40	-20.0	0
13:14:50	-115.0	-1
13:15:00	140.0	1
13:15:10	65.0	1
13:15:20	-65.0	0
13:15:30	115.0	0
13:15:40	-120.0	-1
13:15:50	145.0	1
13:16:00	90.0	0
13:16:10	70.0	0
13:16:20	15.0	0
13:16:30	-130.0	-2
13:16:40	-70.0	-1
13:16:50	30.0	0
13:17:00	400.0	3
13:17:10	20.0	0
13:17:20	-30.0	0
13:17:30	-455.0	-4
13:17:40	-65.0	0
13:17:50	-200.0	0
13:18:00	445.0	2
13:18:10	55.0	0
13:18:20	-120.0	-1
13:18:30	-85.0	-1
13:18:40	60.0	1
13:18:50	105.0	1
13:19:00	-105.0	-1
13:19:10	-50.0	0
13:19:20	245.0	2
13:19:30	15.0	0
13:19:40	-225.0	-2
13:19:50	50.0	1
13:20:00	-70.0	0
13:20:10	-75.0	-1
13:20:20	-45.0	0
13:20:30	40.0	0
13:20:40	-15.0	0
13:20:50	120.0	2
13:21:00	-60.0	0
13:21:10	70.0	0
13:21:20	20.0	0
13:21:40	115.0	1
13:21:50	10.0	0
13:22:00	175.0	1
13:22:10	-295.0	-2
13:22:20	190.0	1
13:22:30	160.0	2
13:22:40	465.0	4
13:22:50	95.0	0
13:23:00	-5.0	0
13:23:10	-175.0	-1
13:23:20	-145.0	-1
13:23:30	165.0	2
13:23:40	35.0	0
13:23:50	95.0	1
13:24:00	-40.0	0
13:24:10	50.0	1
13:24:20	5.0	0
13:24:30	115.0	1
13:24:40	340.0	2
13:24:50	225.0	1
13:25:00	-285.0	-3
13:25:10	100.0	1
13:25:20	95.0	1
13:25:30	15.0	0
13:25:40	-15.0	0
13:25:50	-125.0	0
13:26:00	210.0	1
13:26:10	215.0	2
13:26:20	180.0	1
13:26:30	235.0	3
13:26:40	-145.0	-2
13:26:50	45.0	0
13:27:00	-10.0	0
13:27:10	-40.0	0
13:27:20	-25.0	0
13:27:30	340.0	3
13:27:40	-55.0	0
13:27:50	30.0	0
13:28:00	-55.0	0
13:28:10	-35.0	0
13:28:20	535.0	3
13:28:30	80.0	0
13:28:40	-100.0	0
13:28:50	185.0	2
13:29:00	1395.0	7
13:29:10	-385.0	-1
13:29:20	-255.0	-2
13:29:30	225.0	1
13:29:40	420.0	3
13:29:50	-260.0	-1
13:30:00	50.0	1
13:30:10	110.0	1
13:30:20	-145.0	-1
13:30:30	-55.0	-1
13:30:40	-115.0	-1
13:30:50	90.0	1
13:31:00	-45.0	0
13:31:10	-355.0	-3
13:31:20	-60.0	0
13:31:30	75.0	0
13:31:40	175.0	2
13:31:50	150.0	1
13:32:00	140.0	2
13:32:10	535.0	3
13:32:20	-40.0	0
13:32:30	-440.0	-3
13:32:40	-15.0	0
13:32:50	325.0	2
13:33:00	-10.0	1
13:33:10	-330.0	-2
13:33:20	105.0	0
13:33:30	-70.0	0
13:33:40	-155.0	-1
13:33:50	-55.0	-1
13:34:00	-60.0	0
13:34:10	-175.0	-1
13:34:20	-25.0	0
13:34:30	50.0	0
13:34:40	-130.0	0
13:34:50	-75.0	0
13:35:00	205.0	2
13:35:10	5.0	0
13:35:20	-60.0	0
13:35:30	140.0	1
13:35:40	55.0	0
13:35:50	-120.0	-1
13:36:00	-90.0	-1
13:36:10	-80.0	-1
13:36:20	75.0	1
13:36:30	0.0	0
13:36:40	-80.0	-1
13:36:50	115.0	2
13:37:00	-35.0	-1
13:37:10	-325.0	-2
13:37:20	-95.0	-1
13:37:30	-75.0	0
13:37:40	-270.0	-1
13:37:50	5.0	0
13:38:00	-30.0	0
13:38:10	-35.0	0
13:38:20	75.0	1
13:38:30	-135.0	-1
13:38:40	95.0	0
13:38:50	35.0	0
13:39:00	-100.0	-2
13:39:10	-130.0	-1
13:39:20	-30.0	0
13:39:30	20.0	0
13:39:40	-145.0	-1
13:39:50	-15.0	0
13:40:00	155.0	1
13:40:10	65.0	0
13:40:20	50.0	1
13:40:30	0.0	0
13:40:40	165.0	1
13:40:50	-50.0	-1
13:41:00	-60.0	0
13:41:10	260.0	3
13:41:20	290.0	2
13:41:30	-445.0	-4
13:41:40	565.0	3
13:41:50	-85.0	0
13:42:00	210.0	1
13:42:10	-45.0	0
13:42:20	440.0	1
13:42:30	335.0	2
13:42:40	5.0	0
13:42:50	130.0	1
13:43:00	-290.0	-2
13:43:10	-145.0	-1
13:43:20	-145.0	-2
13:43:30	180.0	2
13:43:40	-235.0	-2
13:43:50	35.0	0
13:44:00	20.0	0
13:44:10	145.0	1
13:44:20	-150.0	-1
13:44:30	0.0	0
13:44:40	-40.0	0
13:44:50	-90.0	-1
13:45:00	110.0	1
13:45:10	-65.0	0
13:45:20	50.0	0
13:45:30	195.0	2
13:45:40	-225.0	-2
13:45:50	20.0	0
13:46:00	-80.0	0
13:46:10	-285.0	-1
13:46:20	-220.0	-1
13:46:30	-320.0	-2
13:46:40	-25.0	0
13:46:50	40.0	0
13:47:00	10.0	0
13:47:10	-40.0	0
13:47:20	15.0	0
13:47:30	155.0	1
13:47:40	-55.0	-1
13:47:50	-80.0	0
13:48:00	-110.0	-1
13:48:10	-40.0	0
13:48:20	-115.0	0
13:48:30	-5.0	0
13:48:40	-55.0	0
13:48:50	135.0	1
13:49:00	70.0	1
13:49:10	-120.0	-1
13:49:20	-10.0	0
13:49:40	-25.0	0
13:49:50	-35.0	0
13:50:00	60.0	1
13:50:10	85.0	1
13:50:20	20.0	0
13:50:30	-10.0	0
13:50:40	-70.0	-1
13:50:50	40.0	0
13:51:00	-100.0	0
13:51:10	95.0	1
13:51:20	-155.0	-2
13:51:30	-110.0	-1
13:51:40	-15.0	0
13:51:50	40.0	0
13:52:00	55.0	0
13:52:10	10.0	0
13:52:20	-170.0	-1
13:52:30	10.0	0
13:52:40	100.0	1
13:52:50	145.0	1
13:53:00	-175.0	-1
13:53:10	-70.0	-1
13:53:20	-140.0	-1
13:53:30	-35.0	0
13:53:40	105.0	1
13:53:50	5.0	0
13:54:00	-5.0	0
13:54:10	-70.0	-1
13:54:20	55.0	1
13:54:30	10.0	0
13:54:40	5.0	0
13:54:50	0.0	0
13:55:00	-130.0	-1
13:55:10	-280.0	-1
13:55:20	210.0	2
13:55:30	-40.0	0
13:55:40	120.0	1
13:55:50	65.0	1
13:56:00	-255.0	-2
13:56:10	-40.0	0
13:56:20	-60.0	0
13:56:30	135.0	1
13:56:40	125.0	1
13:56:50	-5.0	0
13:57:00	250.0	2
13:57:10	70.0	1
13:57:20	70.0	0
13:57:30	-100.0	-1
13:57:40	-65.0	0
13:57:50	-45.0	-1
13:58:00	-195.0	-2
13:58:10	230.0	3
13:58:20	5.0	0
13:58:30	-20.0	0
13:58:40	-15.0	0
13:58:50	-25.0	-1
13:59:00	-105.0	-1
13:59:10	-20.0	1
13:59:20	65.0	1
13:59:30	55.0	1
13:59:40	110.0	1
13:59:50	-190.0	-2
14:00:00	190.0	2
14:00:10	5.0	0
14:00:20	30.0	0
14:00:30	15.0	0
14:00:40	135.0	1
14:00:50	-20.0	0
14:01:00	-90.0	-1
14:01:10	150.0	1
14:01:20	80.0	1
14:01:30	20.0	0
14:01:40	-35.0	-1
14:01:50	130.0	2
14:02:00	340.0	2
14:02:10	280.0	3
14:02:20	-5.0	0
14:02:30	80.0	1
14:02:40	-160.0	-2
14:02:50	150.0	2
14:03:00	90.0	0
14:03:10	80.0	0
14:03:20	-55.0	0
14:03:30	140.0	1
14:03:40	-50.0	-1
14:03:50	170.0	2
14:04:00	515.0	3
14:04:10	105.0	1
14:04:20	-340.0	-2
14:04:30	-155.0	-2
14:04:40	-70.0	-1
14:04:50	-20.0	0
14:05:00	230.0	2
14:05:10	-55.0	0
14:05:20	-310.0	-1
14:05:30	-635.0	-4
14:05:40	130.0	1
14:05:50	115.0	0
14:06:00	-160.0	-2
14:06:10	35.0	0
14:06:20	25.0	0
14:06:30	-115.0	-1
14:06:40	-185.0	-1
14:06:50	70.0	1
14:07:00	-145.0	-2
14:07:10	-145.0	-1
14:07:20	-105.0	-2
14:07:30	-20.0	0
14:07:40	-60.0	0
14:07:50	20.0	0
14:08:00	-125.0	-1
14:08:10	10.0	0
14:08:20	-105.0	-1
14:08:30	-90.0	0
14:08:40	120.0	2
14:08:50	-190.0	-2
14:09:00	-100.0	-1
14:09:10	75.0	1
14:09:20	85.0	0
14:09:30	-15.0	0
14:09:40	-10.0	0
14:09:50	-100.0	-1
14:10:00	-5.0	0
14:10:10	-25.0	0
14:10:20	55.0	0
14:10:30	-210.0	-1
14:10:40	-235.0	-1
14:10:50	270.0	3
14:11:00	-25.0	0
14:11:10	-85.0	-1
14:11:20	75.0	1
14:11:30	-160.0	-1
14:11:40	-475.0	-3
14:11:50	335.0	3
14:12:00	-100.0	0
14:12:10	-160.0	-2
14:12:20	100.0	1
14:12:30	25.0	0
14:12:40	70.0	0
14:12:50	-100.0	0
14:13:00	-25.0	0
14:13:10	-45.0	0
14:13:20	-330.0	-2
14:13:30	35.0	0
14:13:40	80.0	1
14:13:50	-300.0	-2
14:14:00	-220.0	0
14:14:10	-390.0	-2
14:14:20	230.0	2
14:14:30	55.0	1
14:14:40	-90.0	-1
14:14:50	70.0	0
14:15:00	-40.0	0
14:15:10	-450.0	-3
14:15:20	200.0	1
14:15:30	-175.0	-1
14:15:40	-205.0	-1
14:15:50	-255.0	-1
14:16:00	-440.0	-3
14:16:10	160.0	0
14:16:20	170.0	1
14:16:30	-85.0	-1
14:16:40	-400.0	-4
14:16:50	-345.0	-2
14:17:00	60.0	-1
14:17:10	160.0	1
14:17:20	35.0	0
14:17:30	50.0	0
14:17:40	50.0	0
14:17:50	115.0	2
14:18:00	0.0	0
14:18:10	55.0	1
14:18:20	150.0	1
14:18:30	-290.0	-2
14:18:40	-5.0	0
14:18:50	0.0	0
14:19:00	150.0	1
14:19:10	-135.0	-1
14:19:20	20.0	0
14:19:30	15.0	0
14:19:40	-365.0	-3
14:19:50	-435.0	-2
14:20:00	-370.0	-2
14:20:10	245.0	2
14:20:20	90.0	0
14:20:30	45.0	0
14:20:40	45.0	0
14:20:50	5.0	0
14:21:00	-5.0	0
14:21:10	100.0	1
14:21:20	-105.0	-1
14:21:30	20.0	0
14:21:40	510.0	4
14:21:50	-320.0	-2
14:22:00	-30.0	-1
14:22:10	95.0	1
14:22:20	70.0	1
14:22:30	-115.0	-2
14:22:40	80.0	1
14:22:50	-35.0	0
14:23:00	-105.0	-1
14:23:10	-170.0	-2
14:23:20	180.0	2
14:23:30	15.0	0
14:23:40	-70.0	-1
14:23:50	120.0	2
14:24:00	-25.0	-1
14:24:10	30.0	0
14:24:20	-55.0	0
14:24:30	80.0	1
14:24:40	75.0	0
14:24:50	495.0	3
14:25:00	-100.0	0
14:25:10	30.0	0
14:25:20	55.0	1
14:25:30	-60.0	0
14:25:40	100.0	0
14:25:50	55.0	1
14:26:00	0.0	0
14:26:10	-185.0	-2
14:26:20	45.0	0
14:26:30	385.0	5
14:26:40	-5.0	0
14:26:50	-30.0	0
14:27:00	-60.0	0
14:27:10	0.0	0
14:27:20	-155.0	-1
14:27:30	-100.0	-1
14:27:40	325.0	4
14:27:50	-390.0	-3
14:28:00	-225.0	-3
14:28:10	-95.0	-1
14:28:20	-5.0	0
14:28:30	-75.0	-1
14:28:40	-425.0	-3
14:28:50	-165.0	-1
14:29:00	15.0	0
14:29:10	45.0	0
14:29:20	-30.0	0
14:29:30	105.0	1
14:29:40	-50.0	0
14:29:50	-60.0	0
14:30:00	-245.0	-2
14:30:10	-60.0	-1
14:30:20	30.0	0
14:30:30	60.0	0
14:30:40	-290.0	-2
14:30:50	25.0	0
14:31:00	75.0	0
14:31:10	195.0	2
14:31:20	315.0	3
14:31:30	115.0	1
14:31:40	-50.0	0
14:31:50	120.0	1
14:32:00	10.0	0
14:32:10	-155.0	-2
14:32:20	-235.0	-1
14:32:30	-20.0	0
14:32:40	-105.0	-1
14:32:50	-315.0	-3
14:33:00	155.0	2
14:33:10	95.0	1
14:33:20	-160.0	-2
14:33:30	70.0	1
14:33:40	120.0	1
14:33:50	70.0	2
14:34:00	95.0	1
14:34:10	-55.0	0
14:34:20	25.0	0
14:34:30	-25.0	0
14:34:40	-125.0	-1
14:34:50	345.0	4
14:35:00	-170.0	-1
14:35:10	-75.0	-1
14:35:20	-70.0	0
14:35:30	20.0	0
14:35:40	-100.0	-1
14:35:50	-70.0	0
14:36:00	-120.0	0
14:36:10	60.0	0
14:36:20	-85.0	0
14:36:30	5.0	0
14:36:40	-645.0	-5
14:36:50	-105.0	-1
14:37:00	-110.0	0
14:37:10	5.0	1
14:37:20	-20.0	0
14:37:30	-85.0	-2
14:37:40	-50.0	0
14:37:50	-165.0	0
14:38:00	55.0	1
14:38:10	20.0	0
14:38:20	125.0	1
14:38:30	-215.0	-2
14:38:40	50.0	1
14:38:50	-75.0	-1
14:39:00	-370.0	-1
14:39:10	110.0	0
14:39:20	145.0	1
14:39:30	50.0	1
14:39:40	-145.0	0
14:39:50	185.0	2
14:40:00	-130.0	-2
14:40:10	185.0	2
14:40:20	-105.0	-1
14:40:30	-65.0	0
14:40:40	-260.0	-2
14:40:50	-20.0	0
14:41:00	35.0	0
14:41:10	300.0	3
14:41:20	10.0	0
14:41:30	150.0	2
14:41:40	-290.0	-3
14:41:50	155.0	1
14:42:00	-20.0	0
14:42:10	125.0	2
14:42:20	185.0	1
14:42:30	-145.0	0
14:42:40	-50.0	0
14:42:50	0.0	0
14:43:00	-10.0	0
14:43:10	275.0	3
14:43:20	-240.0	-2
14:43:30	115.0	1
14:43:40	-65.0	0
14:43:50	-100.0	-1
14:44:00	160.0	0
14:44:10	-180.0	-1
14:44:20	-15.0	0
14:44:30	35.0	0
14:44:40	-20.0	0
14:44:50	80.0	1
14:45:00	-175.0	-1
14:45:10	-115.0	-1
14:45:20	60.0	0
14:45:30	-70.0	0
14:45:40	30.0	0
14:45:50	-300.0	-2
14:46:00	-45.0	0
14:46:10	190.0	1
14:46:20	30.0	0
14:46:30	90.0	0
14:46:40	155.0	1
14:46:50	25.0	0
14:47:00	15.0	0
14:47:10	-135.0	-1
14:47:20	5.0	0
14:47:30	-440.0	-3
14:47:40	100.0	0
14:47:50	315.0	3
14:48:00	260.0	3
14:48:10	270.0	1
14:48:20	595.0	4
14:48:30	190.0	1
14:48:40	85.0	0
14:48:50	-110.0	0
14:49:00	15.0	0
14:49:10	-30.0	0
14:49:20	695.0	4
14:49:30	-140.0	0
14:49:40	-70.0	0
14:49:50	125.0	0
14:50:00	25.0	0
14:50:10	310.0	1
14:50:20	10.0	0
14:50:30	-165.0	-1
14:50:40	-290.0	-1
14:50:50	215.0	1
14:51:00	155.0	2
14:51:10	200.0	1
14:51:20	150.0	1
14:51:30	300.0	2
14:51:40	-205.0	-1
14:51:50	-50.0	0
14:52:00	-305.0	-2
14:52:10	280.0	1
14:52:20	-210.0	-2
14:52:30	-70.0	0
14:52:40	20.0	0
14:52:50	5.0	0
14:53:00	-25.0	0
14:53:10	55.0	0
14:53:20	20.0	0
14:53:30	-25.0	0
14:53:40	-10.0	1
14:53:50	-60.0	0
14:54:00	-45.0	-1
14:54:10	-105.0	-1
14:54:20	-15.0	0
14:54:30	45.0	0
14:54:40	80.0	1
14:54:50	-260.0	-2
14:55:00	110.0	1
14:55:10	55.0	0
14:55:20	-100.0	-1
14:55:30	-20.0	0
14:55:40	65.0	1
14:55:50	-125.0	-1
14:56:00	380.0	3
14:56:10	-275.0	-2
14:56:20	-120.0	-1
14:56:30	45.0	0
14:56:40	95.0	1
14:56:50	-80.0	0
14:57:00	60.0	0
14:57:10	95.0	1
14:57:20	180.0	2
14:57:30	-30.0	0
14:57:40	80.0	1
14:57:50	-160.0	-1
14:58:00	-120.0	-1
14:58:10	-20.0	-1
14:58:20	-15.0	0
14:58:30	165.0	1
14:58:40	10.0	0
14:58:50	75.0	1
14:59:00	-90.0	-1
14:59:10	-255.0	-2
14:59:20	220.0	2
14:59:30	-125.0	-1
14:59:40	-190.0	-2
14:59:50	100.0	1
15:00:00	495.0	5
15:00:10	680.0	3
15:00:20	-15.0	-1
15:00:30	60.0	1
15:00:40	-75.0	-1
15:00:50	365.0	2
15:01:00	-60.0	-1
15:01:10	-5.0	0
15:01:20	-35.0	0
15:01:30	75.0	1
15:01:40	85.0	0
15:01:50	-65.0	0
15:02:00	365.0	-1
15:02:10	580.0	2
15:02:20	-260.0	-1
15:02:30	-270.0	-3
15:02:40	115.0	1
15:02:50	-20.0	0
15:03:00	175.0	2
15:03:10	-30.0	0
15:03:20	-35.0	-1
15:03:30	-85.0	-1
15:03:40	-315.0	-4
15:03:50	195.0	2
15:04:00	10.0	0
15:04:10	-15.0	0
15:04:20	15.0	0
15:04:30	-65.0	0
15:04:40	25.0	0
15:04:50	90.0	0
15:05:00	-175.0	-1
15:05:10	335.0	3
15:05:20	-15.0	0
15:05:30	160.0	1
15:05:40	-25.0	0
15:05:50	0.0	0
15:06:00	110.0	1
15:06:10	-65.0	-1
15:06:20	-10.0	0
15:06:30	-85.0	-1
15:06:40	225.0	2
15:06:50	-40.0	0
15:07:00	50.0	0
15:07:10	50.0	0
15:07:20	0.0	0
15:07:30	-120.0	-1
15:07:40	-270.0	-1
15:07:50	-20.0	-1
15:08:00	0.0	0
15:08:10	160.0	1
15:08:20	40.0	0
15:08:30	110.0	1
15:08:40	-95.0	-1
15:08:50	0.0	0
15:09:00	-485.0	-2
15:09:10	5.0	0
15:09:20	300.0	2
15:09:30	30.0	1
15:09:40	100.0	0
15:09:50	-180.0	-1
15:10:00	15.0	0
15:10:10	-10.0	0
15:10:20	-165.0	-1
15:10:30	0.0	0
15:10:40	-35.0	0
15:10:50	60.0	1
15:11:00	90.0	1
15:11:10	70.0	1
15:11:20	105.0	1
15:11:30	45.0	0
15:11:40	275.0	3
15:11:50	120.0	1
15:12:00	-305.0	-2
15:12:10	95.0	0
15:12:20	-170.0	0
15:12:30	-85.0	-1
15:12:40	445.0	4
15:12:50	-85.0	0
15:13:00	75.0	1
15:13:10	110.0	2
15:13:20	-130.0	-1
15:13:30	-95.0	-1
15:13:40	430.0	3
15:13:50	170.0	1
15:14:00	-25.0	0
15:14:10	-85.0	-1
15:14:20	-40.0	0
15:14:30	-120.0	-1
15:14:40	-95.0	-1
15:14:50	50.0	0
15:15:00	15.0	0
15:15:10	-10.0	0
15:15:20	205.0	2
15:15:30	10.0	0
15:15:40	195.0	2
15:15:50	245.0	1
15:16:00	70.0	1
15:16:10	80.0	1
15:16:20	-170.0	-1
15:16:30	-310.0	-2
15:16:40	60.0	0
15:16:50	-35.0	0
15:17:00	130.0	1
15:17:10	-85.0	-1
15:17:20	10.0	1
15:17:30	-105.0	-1
15:17:40	-60.0	-1
15:17:50	-165.0	-1
15:18:00	165.0	1
15:18:10	-5.0	0
15:18:20	-40.0	0
15:18:30	140.0	2
15:18:40	100.0	1
15:18:50	-5.0	0
15:19:00	-85.0	0
15:19:10	40.0	0
15:19:20	-205.0	-2
15:19:30	-220.0	-2
15:19:40	95.0	1
15:19:50	235.0	1
15:20:00	5.0	0
15:20:10	-195.0	-2
15:20:20	-100.0	-1
15:20:30	-90.0	0
15:20:40	215.0	1
15:20:50	85.0	0
15:21:00	-105.0	-1
15:21:10	45.0	0
15:21:20	-170.0	-2
15:21:30	-215.0	-1
15:21:40	680.0	6
15:21:50	275.0	2
15:22:00	335.0	3
15:22:10	0.0	0
15:22:20	-185.0	0
15:22:30	95.0	0
15:22:40	105.0	1
15:22:50	-155.0	-1
15:23:00	-170.0	-2
15:23:10	-300.0	-2
15:23:20	405.0	3
15:23:30	-45.0	0
15:23:40	-35.0	0
15:23:50	-70.0	-1
15:24:00	115.0	1
15:24:10	-15.0	0
